HOA,"
    
        
            Date 08/10/2022
            AnyCompany Homeowners Association
            1212 Fictional Blvd.                                                                                       
            AnyTown, ZZ, 10101
            
            To Alejandro Rosalez, 
            
            
            Closing Date: 04/11/2022
            Seller: Alonso Weiss
            
            
            Address of the Property: 7200 Discovery Drive, Chattanooga TN 37416-1757
            In the following paragraphs, you can see the status of the account as of this date.
            $ 510 dues for the year/month of April are paid/due.
            $ 3342 needs to be collected from the buyer for the year/month of April.
            $ 385 for HOA transfer fees.
            $ 231.12 fees for the clearance letter.
            $ 3448.12 of total due to be paid.
            
            
            
            
            This document is verified by John Doe.
            John Doe
            Signature
            Manager, AnyCompany Homeowners Association
        
     
"
HOA,"
    
        
            Date 07/30/2022
            AnyCompany Homeowners Association
            1212 Fictional Blvd.                                                                                       
            AnyTown, ZZ, 10101
            
            To Alejandro Rosalez, 
            
            
            Closing Date: 04/20/2022
            Seller: Albert Boyd
            
            
            Address of the Property: 14840 Central Pike Suite 190,Lebanon, TN 37090
            In the following paragraphs, you can see the status of the account as of this date.
            $ 65 dues for the year/month of April are paid/due.
            $ 2916 needs to be collected from the buyer for the year/month of April.
            $ 298 for HOA transfer fees.
            $ 178.86 fees for the clearance letter.
            $ 3327.86 of total due to be paid.
            
            
            
            
            This document is verified by Sample Name.
            Sample Name
            Signature
            Manager, AnyCompany Homeowners Association
        
     
"
HOA,"
    
        
            Date 11/13/2022
            AnyCompany Homeowners Association
            1212 Fictional Blvd.                                                                                       
            AnyTown, ZZ, 10101
            
            To Alejandro Rosalez, 
            
            
            Closing Date: 07/09/2022
            Seller: Hope Lucero
            
            
            Address of the Property: 650 Boulder Drive, Breinigsville, PA, 18031
            In the following paragraphs, you can see the status of the account as of this date.
            $ 693 dues for the year/month of April are paid/due.
            $ 3633 needs to be collected from the buyer for the year/month of April.
            $ 433 for HOA transfer fees.
            $ 259.56 fees for the clearance letter.
            $ 3632.56 of total due to be paid.
            
            
            
            
            This document is verified by Fake Name.
            Fake Name
            Signature
            Manager, AnyCompany Homeowners Association
        
     
"
HOA,"
    
        
            Date 12/21/2022
            AnyCompany Homeowners Association
            1212 Fictional Blvd.                                                                                       
            AnyTown, ZZ, 10101
            
            To Alejandro Rosalez, 
            
            
            Closing Date: 07/26/2022
            Seller: Albert Boyd
            
            
            Address of the Property: 28777 Amos Lock, Markfurt, HI 71418
            In the following paragraphs, you can see the status of the account as of this date.
            $ 127 dues for the year/month of April are paid/due.
            $ 4488 needs to be collected from the buyer for the year/month of April.
            $ 462 for HOA transfer fees.
            $ 276.9 fees for the clearance letter.
            $ 5099.9 of total due to be paid.
            
            
            
            
            This document is verified by Fake Name.
            Fake Name
            Signature
            Manager, AnyCompany Homeowners Association
        
     
"
HOA,"
    
        
            Date 09/23/2022
            AnyCompany Homeowners Association
            1212 Fictional Blvd.                                                                                       
            AnyTown, ZZ, 10101
            
            To Alejandro Rosalez, 
            
            
            Closing Date: 05/28/2022
            Seller: Armani Mclean
            
            
            Address of the Property: 410 Terry Ave N, Seattle 98109, WA
            In the following paragraphs, you can see the status of the account as of this date.
            $ 873 dues for the year/month of April are paid/due.
            $ 2328 needs to be collected from the buyer for the year/month of April.
            $ 320 for HOA transfer fees.
            $ 192.06 fees for the clearance letter.
            $ 1967.06 of total due to be paid.
            
            
            
            
            This document is verified by John Doe.
            John Doe
            Signature
            Manager, AnyCompany Homeowners Association
        
     
"
HOA,"
    
        
            Date 08/08/2022
            AnyCompany Homeowners Association
            1212 Fictional Blvd.                                                                                       
            AnyTown, ZZ, 10101
            
            To Alejandro Rosalez, 
            
            
            Closing Date: 08/03/2022
            Seller: Ronan Banks
            
            
            Address of the Property: 705 Boulder Drive, Breinigsville, PA, 18031
            In the following paragraphs, you can see the status of the account as of this date.
            $ 865 dues for the year/month of April are paid/due.
            $ 4378 needs to be collected from the buyer for the year/month of April.
            $ 524 for HOA transfer fees.
            $ 314.58 fees for the clearance letter.
            $ 4351.58 of total due to be paid.
            
            
            
            
            This document is verified by Fake Name.
            Fake Name
            Signature
            Manager, AnyCompany Homeowners Association
        
     
"
HOA,"
    
        
            Date 01/30/2022
            AnyCompany Homeowners Association
            1212 Fictional Blvd.                                                                                       
            AnyTown, ZZ, 10101
            
            To Alejandro Rosalez, 
            
            
            Closing Date: 08/08/2022
            Seller: Johnny Vazquez
            
            
            Address of the Property: 710 S. Girls School Rd, Indianapolis, IN 46231
            In the following paragraphs, you can see the status of the account as of this date.
            $ 103 dues for the year/month of April are paid/due.
            $ 4248 needs to be collected from the buyer for the year/month of April.
            $ 435 for HOA transfer fees.
            $ 261.06 fees for the clearance letter.
            $ 4841.06 of total due to be paid.
            
            
            
            
            This document is verified by Jane Doe.
            Jane Doe
            Signature
            Manager, AnyCompany Homeowners Association
        
     
"
HOA,"
    
        
            Date 08/09/2022
            AnyCompany Homeowners Association
            1212 Fictional Blvd.                                                                                       
            AnyTown, ZZ, 10101
            
            To Alejandro Rosalez, 
            
            
            Closing Date: 02/23/2022
            Seller: Ronan Banks
            
            
            Address of the Property: 715 Airtech Pkwy, Plainfield, IN 46168
            In the following paragraphs, you can see the status of the account as of this date.
            $ 53 dues for the year/month of April are paid/due.
            $ 3016 needs to be collected from the buyer for the year/month of April.
            $ 307 for HOA transfer fees.
            $ 184.14 fees for the clearance letter.
            $ 3454.14 of total due to be paid.
            
            
            
            
            This document is verified by Sonali Sahu.
            Sonali Sahu
            Signature
            Manager, AnyCompany Homeowners Association
        
     
"
HOA,"
    
        
            Date 01/09/2022
            AnyCompany Homeowners Association
            1212 Fictional Blvd.                                                                                       
            AnyTown, ZZ, 10101
            
            To Alejandro Rosalez, 
            
            
            Closing Date: 05/02/2022
            Seller: Skylar Faulkner
            
            
            Address of the Property: 4255 Anson Blvd, Whitestown, IN 46075
            In the following paragraphs, you can see the status of the account as of this date.
            $ 774 dues for the year/month of April are paid/due.
            $ 2336 needs to be collected from the buyer for the year/month of April.
            $ 311 for HOA transfer fees.
            $ 186.6 fees for the clearance letter.
            $ 2059.6 of total due to be paid.
            
            
            
            
            This document is verified by Sample Name.
            Sample Name
            Signature
            Manager, AnyCompany Homeowners Association
        
     
"
HOA,"
    
        
            Date 02/26/2022
            AnyCompany Homeowners Association
            1212 Fictional Blvd.                                                                                       
            AnyTown, ZZ, 10101
            
            To Alejandro Rosalez, 
            
            
            Closing Date: 09/28/2022
            Seller: Jaelynn Valentine
            
            
            Address of the Property: 4255 Anson Blvd, Whitestown, IN 46075
            In the following paragraphs, you can see the status of the account as of this date.
            $ 171 dues for the year/month of April are paid/due.
            $ 2851 needs to be collected from the buyer for the year/month of April.
            $ 302 for HOA transfer fees.
            $ 181.32 fees for the clearance letter.
            $ 3163.32 of total due to be paid.
            
            
            
            
            This document is verified by Sample Name.
            Sample Name
            Signature
            Manager, AnyCompany Homeowners Association
        
     
"
